index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
289,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
290,Software Engineer – Backend,$77K - $168K (Glassdoor est.),4.1,PayPal,"Scottsdale, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
291,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
292,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
293,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
294,Systems/Software Engineer - SaaS - Remote,$90K - $150K (Employer est.),4.0,Mutual of Omaha,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
295,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
296,Senior Software Engineer,$130K - $165K (Employer est.),4.6,Patriot Software,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
297,Software Design Engineer 1 - REMOTE,$84K - $151K (Glassdoor est.),3.9,eXcell,"Redmond, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
298,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
299,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
300,"Software Engineer I, II, III, or Senior",$66K - $126K (Glassdoor est.),3.8,Alaska USA Federal Credit Union,"Renton, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
301,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
302,Senior C++ Software Engineer- Remote Opportunity (US Only),-1,4.5,Wolverine Trading,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
303,Sr. Software Engineer (Remote),-1,4.4,CentralReach,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
304,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
305,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
306,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
307,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
308,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
309,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
310,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
311,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
312,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
313,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
314,Software Engineer – Backend,$77K - $168K (Glassdoor est.),4.1,PayPal,"Scottsdale, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
315,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
316,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
317,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
318,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
319,Associate Software Engineer,$65K - $114K (Glassdoor est.),3.7,Epsilon,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
320,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
321,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
322,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
323,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
324,Sr. Software Engineer - Permanent Remote,-1,4.3,Xero,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
325,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
326,Fullstack Engineer,-1,-1,Boom Entertainment,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
327,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
328,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
329,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
330,"Software Engineer I, II, III, or Senior",$66K - $126K (Glassdoor est.),3.8,Alaska USA Federal Credit Union,"Renton, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
331,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
332,Senior C++ Software Engineer- Remote Opportunity (US Only),-1,4.5,Wolverine Trading,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
333,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
334,Sr. Software Engineer (Remote),-1,4.4,CentralReach,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
335,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
336,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
337,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
338,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
339,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
340,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
341,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
342,Software Engineer – Backend,$77K - $168K (Glassdoor est.),4.1,PayPal,"Scottsdale, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
343,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
344,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
345,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
346,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
347,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
348,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
349,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
350,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
351,Sr. Software Engineer - Permanent Remote,-1,4.3,Xero,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
352,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
353,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
354,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
355,Software Engineer,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
356,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
357,Software Engineer,$65K - $109K (Glassdoor est.),3.7,Ecolab,"Saint Paul, MN",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
358,Software Engineer,-1,-1,"Aperia Technologies, Inc",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
359,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
360,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
361,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
362,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
363,Sr. Software Engineer (Remote),-1,4.4,CentralReach,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
364,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
365,Software Engineer,$115K - $135K (Employer est.),-1,,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
366,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
367,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
368,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
369,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
370,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
371,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
372,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
373,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
374,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
375,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
376,Sr. Software Engineer - Permanent Remote,-1,4.3,Xero,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
377,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
378,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
379,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
380,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
381,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
382,Fullstack Engineer,-1,-1,Boom Entertainment,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
383,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
384,Software Engineer,-1,-1,"Aperia Technologies, Inc",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
385,Software Engineer,$65K - $109K (Glassdoor est.),3.7,Ecolab,"Saint Paul, MN",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
386,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
387,R0017329 Software Engineer,-1,2.9,"Epiq Systems, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
388,Software Engineer I,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
389,Software Engineer,$80K - $150K (Employer est.),-1,TrapWire Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
390,Software Engineer II or Sr. Software Engineer,$80K - $160K (Employer est.),-1,"GivePulse, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
391,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
392,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
393,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
394,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
395,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
396,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
397,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
398,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
399,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
400,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
401,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
402,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
403,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
404,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
405,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
406,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
407,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
408,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
409,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
410,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
411,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
412,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
413,Fullstack Engineer,-1,-1,Boom Entertainment,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
414,Software Engineer,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
415,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
416,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
417,Software Engineer,$65K - $109K (Glassdoor est.),3.7,Ecolab,"Saint Paul, MN",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
418,Software Engineer,-1,-1,"Aperia Technologies, Inc",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
419,Software Design Engineer in Test 3 [MP2490],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
420,Software Engineer I,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
421,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
422,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
423,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
424,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
425,Software Design Engineer 3 [MP2484],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
426,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
427,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
428,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
429,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
430,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
431,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
432,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
433,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
434,Systems/Software Engineer - SaaS - Remote,$90K - $150K (Employer est.),4.0,Mutual of Omaha,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
435,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
436,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
