index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
546,Statistician,$24 - $30 Per Hour(Employer est.),-1,"Psychology Software Tools, Inc","Sharpsburg, PA",-1,-1,-1,-1,-1,-1
547,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
548,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
549,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
550,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
551,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
552,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
553,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
554,Junior Data Scientist,$40K - $75K (Employer est.),-1,"Arbor Research & Trading, LLC","Lake Barrington, Lake, IL",-1,-1,-1,-1,-1,-1
555,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
556,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
557,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
558,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
559,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
560,"Sr. Data Scientist, Sport Activity Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Banks, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
561,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
562,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
563,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,,Internet,Internet,Unknown / Non-Applicable,Company - Private
564,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
565,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
566,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
567,Data Scientist,$64K - $96K (Employer est.),3.7,Ameritas,Remote,1001 to 5000 Employees,1887,Insurance Agencies & Brokerages,Insurance Agencies & Brokerages,$2 to $5 billion (USD),Company - Private
568,Data Scientist - Remote,$66K - $139K (Glassdoor est.),4.4,Liberty Personnel Services,"Trevose, PA",1 to 50 Employees,2003,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
569,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
570,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
571,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
572,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
573,Data Scientist,,-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
574,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
575,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
576,"Sr. Data Scientist, Sport Activity Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Happy Valley, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
577,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
578,Geospatial Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
579,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
580,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
581,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
582,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
583,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
584,"Principal Data Scientist, Enterprise AI & ML Reusable Products Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Sherwood, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
585,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
586,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
587,Remote Data Scientist,-1,3.6,City of Hope,California,-1,-1,-1,-1,-1,-1
588,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,-1,-1,-1,-1,-1,-1
589,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
590,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
591,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
592,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
593,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
594,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
595,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
596,Staff Data Scientist (,$77K - $157K (Glassdoor est.),4.8,The Mom Project,"Chicago, IL",51 to 200 Employees,2016,Staffing & Outsourcing,Staffing & Outsourcing,Unknown / Non-Applicable,Company - Private
597,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
598,Data Scientist - Remote,$66K - $139K (Glassdoor est.),4.4,Liberty Personnel Services,"Trevose, PA",1 to 50 Employees,2003,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
599,Data Scientist,$85K - $130K (Employer est.),3.9,Brightwing,Remote,51 to 200 Employees,1973,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
600,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
601,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
602,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
603,Data Scientist,-1,4.8,Density Inc.,Remote,,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
604,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
605,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
606,Statistician,$24 - $30 Per Hour(Employer est.),-1,"Psychology Software Tools, Inc","Sharpsburg, PA",-1,-1,-1,-1,-1,-1
607,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
608,Geospatial Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Washington, DC",-1,-1,-1,-1,-1,-1
609,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
610,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
611,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
612,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
613,"Sr. Data Scientist, Sport Activity Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Banks, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
614,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
615,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
616,Junior Data Scientist,$40K - $75K (Employer est.),-1,"Arbor Research & Trading, LLC","Lake Barrington, Lake, IL",-1,-1,-1,-1,-1,-1
617,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
618,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
619,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
620,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
621,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
622,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
623,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
624,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
625,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
626,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
627,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
628,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
629,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
630,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
631,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
632,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
633,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
634,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
635,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
636,Machine Learning Scientist,$88K - $180K (Glassdoor est.),4.9,Sense,"Cambridge, MA",1 to 50 Employees,2013,Computer Hardware & Software,Computer Hardware & Software,Unknown / Non-Applicable,Company - Private
637,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
638,Geospatial Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
639,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
640,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
641,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
642,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
643,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
644,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
645,Data Engineer,$90K - $130K (Employer est.),-1,Synergis,Remote,-1,-1,-1,-1,-1,-1
646,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
647,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
648,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
649,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
650,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
651,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
652,Data Scientist,$120K - $130K (Employer est.),4.1,Systems Personnel,"Buffalo, NY",1 to 50 Employees,1996,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
653,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
654,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
655,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
656,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
657,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
658,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
659,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
660,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
661,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
662,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
663,Data Scientist,-1,4.8,Density Inc.,Remote,,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
664,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
665,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
666,Machine Learning Scientist,$88K - $180K (Glassdoor est.),4.9,Sense,"Cambridge, MA",1 to 50 Employees,2013,Computer Hardware & Software,Computer Hardware & Software,Unknown / Non-Applicable,Company - Private
667,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
668,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
669,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
670,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
671,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
672,Data Scientist (Remote - US),-1,3.4,Bon Secours Mercy Health,Ohio,10000+ Employees,2018,Health Care Services & Hospitals,Health Care Services & Hospitals,$5 to $10 billion (USD),Nonprofit Organization
673,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
674,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
675,"Sr. Data Scientist, Sport Activity Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Banks, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
676,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
677,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
678,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
679,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
680,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
681,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
682,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
683,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
684,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
685,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
686,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
687,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,,Internet,Internet,Unknown / Non-Applicable,Company - Private
688,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
689,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
690,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
691,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
692,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
693,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
694,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
695,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
696,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
697,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
698,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
699,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
700,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
701,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
702,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
703,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
704,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
705,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
706,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
707,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
708,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
